sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,-674.2376486422979,-803.9367798356924,-8139.609975457419,-803.9367798356924,-3053.2927982526476
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,-962.2878495351126,-1151.6418813605376,-10273.65132996171,-1151.6418813605376,-3958.296433443991
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,-858.3369798172373,-1102.0644008923498,-11789.824441886658,-1102.0644008923498,-3883.6739059308816
Someone packed a suit inside a suitcase.,probable,0.925,0.025,0.05,0.0,-1025.0003590652368,-1205.402724138265,-9979.205590191617,-1205.402724138265,-4031.7898727894153
Someone painted a wall using a bathtub.,impossible,0.0,0.054054054054054,0.4864864864864865,0.4594594594594595,-908.3773300770526,-1093.9892277404183,-10052.194519493372,-1093.9892277404183,-3604.052629849909
Someone painted a wall using a mop.,improbable,0.0,1.0,0.0,0.0,-684.379570339352,-881.9219246919628,-8216.443827079915,-881.9219246919628,-3314.437742373331
Someone painted a wall using a whisper.,inconceivable,0.0,0.0,0.1724137931034483,0.8275862068965517,-683.5330308594439,-824.9835234852426,-7377.516906863122,-824.9835234852426,-2826.167515875445
Someone painted a wall using a brush.,probable,1.0,0.0,0.0,0.0,-879.9914170031602,-1073.659205746203,-10384.175947278458,-1073.659205746203,-3819.1755838239274
Someone paved a road using a comet.,impossible,0.0,0.0,0.5882352941176471,0.4117647058823529,-770.4900229973836,-936.4165319335779,-8920.326550558097,-936.4165319335779,-3124.4856409312515
Someone paved a road using seashells.,improbable,0.0344827586206896,0.7586206896551724,0.1724137931034483,0.0344827586206896,-696.964158828672,-856.0883146275714,-7672.199156008524,-856.0883146275714,-2985.9648987994306
Someone paved a road using happiness.,inconceivable,0.0,0.0,0.2040816326530612,0.7959183673469388,-690.9268679998997,-789.7753015550985,-5596.272912961305,-789.7753015550985,-2110.0695376366148
Someone paved a road using cement.,probable,0.8918918918918919,0.1081081081081081,0.0,0.0,-760.3173386779856,-949.8333138206228,-7890.959964499153,-949.8333138206228,-3180.836162090731
Someone plucked a hair using a spoon.,impossible,0.0,0.3333333333333333,0.5833333333333334,0.0833333333333333,-843.2900551974681,-1031.8758483335635,-8598.17491085141,-1031.8758483335635,-3418.1722169045333
Someone plucked a hair using tongs.,improbable,0.1724137931034483,0.8275862068965517,0.0,0.0,-735.1110363729836,-932.0101419594746,-8193.696041715315,-932.0101419594746,-3209.843059840657
Someone plucked a hair using sympathy.,inconceivable,0.0,0.0,0.125,0.875,-792.1886850995977,-1008.0188627987264,-5786.329475671906,-1008.0188627987264,-2546.45930716784
Someone plucked a hair using tweezers.,probable,0.96875,0.03125,0.0,0.0,-865.1822983002573,-1064.1447261098926,-8164.027756454079,-1064.1447261098926,-3394.979850904485
Someone polished jewelry using a chainsaw.,impossible,0.0,0.1621621621621621,0.8378378378378378,0.0,-780.6194539194653,-958.0707383303729,-6159.612053698553,-958.0707383303729,-2673.2839384538097
Someone polished jewelry using a shirt.,improbable,0.3333333333333333,0.6388888888888888,0.0,0.0277777777777777,-830.3568677937056,-989.7714263467112,-7283.118912448033,-989.7714263467112,-2956.1799113884126
Someone polished jewelry using music.,inconceivable,0.0,0.0,0.3548387096774194,0.6451612903225806,-680.4109393505826,-872.0035901698004,-4905.295476983677,-872.0035901698004,-2238.4455616169125
Someone polished jewelry using a cloth.,probable,1.0,0.0,0.0,0.0,-811.8719668719148,-983.544108348545,-5871.313860591517,-983.544108348545,-2745.0377042409673
Someone popped a balloon using cotton balls.,impossible,0.0263157894736842,0.2631578947368421,0.7105263157894737,0.0,-856.1618680302421,-1047.4351676070867,-9549.33623448461,-1047.4351676070867,-3831.3250705844503
Someone popped a balloon using a spear.,improbable,0.3529411764705882,0.6176470588235294,0.0294117647058823,0.0,-858.1832505425376,-1034.2850394021875,-8626.717845061588,-1034.2850394021875,-3421.9878763040124
Someone popped a balloon using a story.,inconceivable,0.0,0.0,0.2142857142857142,0.7857142857142857,-789.3338221002649,-958.6447541692605,-6032.004760855112,-958.6447541692605,-2639.4800364071402
Someone popped a balloon using a thumbtack.,probable,1.0,0.0,0.0,0.0,-845.4352477593641,-1037.9788043483445,-8869.408954780502,-1037.9788043483445,-3651.1819477723807
Someone built a bridge out of soup.,impossible,0.0,0.048780487804878,0.6829268292682927,0.2682926829268293,-870.9179201419195,-1093.7330710441788,-10734.96478367925,-1093.7330710441788,-3690.78664250581
Someone built a bridge out of plastic.,improbable,0.081081081081081,0.8378378378378378,0.081081081081081,0.0,-873.5131246737174,-1121.8352727641036,-12541.42441517354,-1121.8352727641036,-4072.3702084513766
Someone built a bridge out of dance.,inconceivable,0.0,0.0256410256410256,0.1025641025641025,0.8717948717948718,-760.384271877324,-947.4086058246858,-7592.813138570353,-947.4086058246858,-2642.0724953790964
Someone built a bridge out of steel.,probable,1.0,0.0,0.0,0.0,-856.3769377800159,-1083.1249615679326,-13194.5398182899,-1083.1249615679326,-4020.836203454941
Someone removed a stain using dirt.,impossible,0.0,0.2888888888888888,0.6444444444444445,0.0666666666666666,-809.2352641341065,-1038.4944663544468,-6648.046100700423,-1038.4944663544468,-2975.386131588225
Someone removed a stain using vinegar.,improbable,0.8709677419354839,0.064516129032258,0.064516129032258,0.0,-840.5384123390704,-1070.8918283069506,-7130.252633363992,-1070.8918283069506,-3257.5418304600685
Someone removed a stain using truth.,inconceivable,0.0,0.0,0.2666666666666666,0.7333333333333333,-529.0434355958089,-582.2235553913752,-1481.2940345854288,-582.2235553913752,-1139.9021145933252
Someone removed a stain using bleach.,probable,0.9302325581395348,0.0697674418604651,0.0,0.0,-859.9839375037321,-1106.7092971094503,-8561.120008800644,-1106.7092971094503,-3590.0266979818994
Someone rinsed fruit using a clock.,impossible,0.0,0.025,0.5,0.475,-815.589985977107,-926.7690622536005,-7446.611294681848,-926.7690622536005,-3027.903659723407
Someone rinsed fruit using a hose.,improbable,0.4888888888888889,0.4666666666666667,0.0,0.0444444444444444,-802.5651973455988,-946.8103350104255,-7132.807440860727,-946.8103350104255,-3019.75735160609
Someone rinsed fruit using a giggle.,inconceivable,0.0,0.03125,0.1875,0.78125,-893.0093957719868,-1069.694484925419,-6257.8156033767145,-1069.694484925419,-2807.9124790075048
Someone rinsed fruit using a sink.,probable,1.0,0.0,0.0,0.0,-836.2790189248417,-994.9918904710348,-6815.819952539262,-994.9918904710348,-2948.3828846568254
Someone sewed a shirt using a potato.,impossible,0.0,0.0555555555555555,0.7222222222222222,0.2222222222222222,-839.5931366462585,-1018.5113446803928,-9060.4071376987,-1018.5113446803928,-3399.005725411505
Someone sewed a shirt using a toothpick.,improbable,0.032258064516129,0.5483870967741935,0.3225806451612903,0.0967741935483871,-871.2281674244628,-1034.9726969337526,-8158.110855478324,-1034.9726969337526,-3261.4498570651867
Someone sewed a shirt using thunder.,inconceivable,0.0,0.0,0.2272727272727272,0.7727272727272727,-528.6061637566775,-693.90408921988,-6136.179495941718,-693.90408921988,-2363.9023861944006
Someone sewed a shirt using a needle.,probable,0.9736842105263158,0.0263157894736842,0.0,0.0,-901.4114971291976,-1084.7400039590148,-10215.36307958301,-1084.7400039590148,-3701.481968570021
Someone shattered a window using confetti.,impossible,0.0,0.1944444444444444,0.7222222222222222,0.0833333333333333,-783.6887934724813,-980.9122664877068,-7239.055599693757,-980.9122664877068,-3119.2688403322
Someone shattered a window using a frisbee.,improbable,0.5,0.5,0.0,0.0,-790.570822969619,-1009.0439855403158,-6037.127755976569,-1009.0439855403158,-2760.7211734288767
Someone shattered a window using a concept.,inconceivable,0.0,0.0,0.4285714285714285,0.5714285714285714,-719.8215319790316,-843.6702908395634,-3699.21638469135,-843.6702908395634,-1986.7389890627983
Someone shattered a window using a stone.,probable,1.0,0.0,0.0,0.0,-903.9208939833808,-1159.438797745974,-7050.992431279926,-1159.438797745974,-3321.3995022470817
Someone shaved their beard using a teabag.,impossible,0.0,0.0625,0.75,0.1875,-761.9546354386198,-975.6943120782032,-6691.204450679042,-975.6943120782032,-3135.618131869486
Someone shaved their beard using a knife.,improbable,0.05,0.9,0.05,0.0,-887.96318762302,-1099.315130351672,-7469.7412874018455,-1099.315130351672,-3485.6099723884245
Someone shaved their beard using a belief.,inconceivable,0.0,0.0,0.2857142857142857,0.7142857142857143,-713.8578450193785,-876.1830342871358,-4042.5806869576427,-876.1830342871358,-2071.257328590623
Someone shaved their beard using a razor.,probable,0.9761904761904762,0.0238095238095238,0.0,0.0,-890.715846603719,-1091.9089419406032,-8097.715995905413,-1091.9089419406032,-3628.2808883647012
Someone smashed a pumpkin using a leaf.,impossible,0.0,0.125,0.7916666666666666,0.0833333333333333,-829.1872703868069,-1054.0924030956676,-7630.927248859037,-1054.0924030956676,-3180.5317322031724
Someone smashed a pumpkin using a boulder.,improbable,0.6,0.3714285714285714,0.0285714285714285,0.0,-872.661578443594,-1101.9859820947595,-7598.012811122704,-1101.9859820947595,-3189.3844732344596
Someone smashed a pumpkin using a number.,inconceivable,0.0,0.0212765957446808,0.1489361702127659,0.8297872340425532,-748.9445050755148,-862.9810005529007,-6083.6949593168865,-862.9810005529007,-2565.998775862914
Someone smashed a pumpkin using a hammer.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-926.9653878991735,-1146.5181767639156,-7332.323882722434,-1146.5181767639156,-3466.816952907519
Someone split a log using a feather.,impossible,0.0,0.0294117647058823,0.9117647058823528,0.0588235294117647,-686.7263643293622,-834.6946615446595,-8564.755072896918,-834.6946615446595,-2976.38609927768
Someone split a log using a saw.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-650.7310234134081,-780.375137117177,-8623.435222419299,-780.375137117177,-2748.943803483213
Someone split a log using a gasp.,inconceivable,0.0222222222222222,0.0222222222222222,0.1555555555555555,0.8,-640.8908230758769,-783.4096773669073,-5501.019425377113,-783.4096773669073,-2291.8364969051336
Someone split a log using an axe.,probable,1.0,0.0,0.0,0.0,-727.9112480265635,-873.2890456682203,-8252.022829350248,-873.2890456682203,-2874.685986760862
Someone squeezed juice from an envelope.,impossible,0.0,0.1707317073170731,0.4878048780487805,0.3414634146341463,-925.0708221932653,-1129.97362251931,-12931.320034104261,-1129.97362251931,-4343.1191913782095
Someone squeezed juice from meat.,improbable,0.4186046511627907,0.4186046511627907,0.1395348837209302,0.0232558139534883,-788.294484950356,-951.9860922310208,-8640.735333783901,-951.9860922310208,-3389.365914393933
Someone squeezed juice from a mumble.,inconceivable,0.0,0.027027027027027,0.027027027027027,0.945945945945946,-811.6046172023529,-1053.6638271542413,-11848.572326468577,-1053.6638271542413,-3951.4172515908826
Someone squeezed juice from an orange.,probable,1.0,0.0,0.0,0.0,-889.5198509786976,-1049.5471645369776,-11275.432700699683,-1049.5471645369776,-4081.045971109011
Someone squished a blueberry using their breath.,impossible,0.0588235294117647,0.0294117647058823,0.7058823529411765,0.2058823529411764,-732.4710481088782,-892.4852714921465,-6619.9220484798625,-892.4852714921465,-2808.01294738232
Someone squished a blueberry using their nose.,improbable,0.1219512195121951,0.8780487804878049,0.0,0.0,-761.2484159359113,-933.375498994496,-5842.890807457139,-933.375498994496,-2833.858359596168
Someone squished a blueberry using a sight.,inconceivable,0.0294117647058823,0.0294117647058823,0.2941176470588235,0.6470588235294118,-746.2561330957992,-909.7178531058261,-5948.635938906067,-909.7178531058261,-2665.528162379549
Someone squished a blueberry using their finger.,probable,1.0,0.0,0.0,0.0,-830.9022117479187,-1017.9511265852518,-7076.149195054004,-1017.9511265852518,-3212.807806192027
Someone started a fire using milk.,impossible,0.0,0.0952380952380952,0.8095238095238095,0.0952380952380952,-842.7553203486033,-1077.5002721221963,-6530.970168691541,-1077.5002721221963,-2915.3475280301327
Someone started a fire using furniture.,improbable,0.2058823529411764,0.6176470588235294,0.1764705882352941,0.0,-795.2892078060838,-1041.3642210756684,-8052.909976599607,-1041.3642210756684,-3121.940810935994
Someone started a fire using humor.,inconceivable,0.0,0.0,0.3611111111111111,0.6388888888888888,-826.9027441296226,-1046.1386526204933,-5652.3412888797475,-1046.1386526204933,-2616.007427730574
Someone started a fire using kindling.,probable,1.0,0.0,0.0,0.0,-812.3800231550362,-1024.7756347302984,-5576.461867643244,-1024.7756347302984,-2610.130153475926
Someone called a friend using a sandwich.,impossible,0.0,0.0,0.6046511627906976,0.3953488372093023,-926.1797022141801,-1209.5647318930019,-7326.951520641874,-1209.5647318930019,-3604.902141777199
Someone called a friend using a laptop.,improbable,0.5675675675675675,0.4054054054054054,0.0,0.027027027027027,-1081.5667362046952,-1402.5411788598867,-7548.558084083108,-1402.5411788598867,-3570.8849731430164
Someone called a friend using mass.,inconceivable,0.0303030303030303,0.0,0.0909090909090909,0.8787878787878788,-378.27881361308135,-297.10301886769275,-665.5894543633096,-297.10301886769275,-522.544410668449
Someone called a friend using a phone.,probable,1.0,0.0,0.0,0.0,-1047.4244785826854,-1369.4381749676977,-7165.180876666196,-1369.4381749676977,-3585.5180935055932
Someone stored dishes inside a thimble.,impossible,0.0,0.1081081081081081,0.8648648648648649,0.027027027027027,-751.1610610870091,-913.1337473493388,-9408.206538052385,-913.1337473493388,-3741.4821159486874
Someone stored dishes inside an attic.,improbable,0.6153846153846154,0.3846153846153846,0.0,0.0,-778.8848237289808,-985.5571020938849,-7107.127814027259,-985.5571020938849,-3465.4292332382256
Someone stored dishes inside an equation.,inconceivable,0.0,0.0,0.1351351351351351,0.8648648648648649,-766.0559425719148,-890.6358533425853,-7383.522160358784,-890.6358533425853,-3099.701056184672
Someone stored dishes inside a cabinet.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-886.4043295718011,-1125.2250071675282,-7471.706709301012,-1125.2250071675282,-3883.1722759715876
Someone took a vacation to the sun.,impossible,0.0,0.032258064516129,0.9032258064516128,0.064516129032258,-857.8619063244141,-1030.3280030305323,-8924.662143295802,-1030.3280030305323,-3262.7147707503414
Someone took a vacation to the desert.,improbable,0.5306122448979592,0.4081632653061224,0.0204081632653061,0.0408163265306122,-903.8359358775244,-1091.3829736653468,-7349.753133353346,-1091.3829736653468,-3251.260169048316
Someone took a vacation to a verb.,inconceivable,0.0,0.0285714285714285,0.0285714285714285,0.9428571428571428,-903.691778082153,-1032.7517801674112,-6123.876388801335,-1032.7517801674112,-2710.6978469380315
Someone took a vacation to the beach.,probable,1.0,0.0,0.0,0.0,-977.7244871880874,-1232.0046735859655,-7709.56125624661,-1232.0046735859655,-3831.9096021901028
Someone tightened a bolt using a house.,impossible,0.0,0.0217391304347826,0.5217391304347826,0.4565217391304347,-706.5518350386998,-846.2597986303738,-7003.365686716645,-846.2597986303738,-2522.2520845598547
Someone tightened a bolt using chopsticks.,improbable,0.0,0.6153846153846154,0.3333333333333333,0.0512820512820512,-775.0038999122746,-965.385841242601,-6475.160473953231,-965.385841242601,-2939.357047771533
Someone tightened a bolt using a dream.,inconceivable,0.0,0.0,0.1875,0.8125,-760.2130140510043,-932.3619432966958,-4243.419459158365,-932.3619432966958,-2015.5983224188262
Someone tightened a bolt using a wrench.,probable,0.96875,0.03125,0.0,0.0,-947.8009350278066,-1162.2601176291355,-8192.687065265125,-1162.2601176291355,-3499.39587302551
Someone turned an apple into a cherry.,impossible,0.0,0.0,0.9032258064516128,0.0967741935483871,-925.5446938345467,-1131.9691186240216,-8460.559404101637,-1131.9691186240216,-3712.1063309221827
Someone turned an apple into a salad.,improbable,0.5111111111111111,0.3777777777777777,0.1111111111111111,0.0,-1014.4162713754287,-1226.052149644419,-8945.129319449361,-1226.052149644419,-3845.0435728744815
Someone turned an apple into honesty.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,-748.7642458335054,-941.0237458001665,-5415.393499059781,-941.0237458001665,-2546.2657126968334
Someone turned an apple into a pie.,probable,0.7666666666666667,0.1666666666666666,0.0666666666666666,0.0,-951.9051749680702,-1145.844188285646,-9618.841213719468,-1145.844188285646,-3963.975489339102
Someone unlocked a door using a marshmallow.,impossible,0.0,0.1578947368421052,0.7368421052631579,0.1052631578947368,-895.9755886509327,-1084.2511232435606,-8207.309756108833,-1084.2511232435606,-3336.3675518413584
Someone unlocked a door using a screwdriver.,improbable,0.1707317073170731,0.7560975609756098,0.073170731707317,0.0,-975.6614238248612,-1204.0091588031537,-7435.015993513742,-1204.0091588031537,-3362.7375419520354
Someone unlocked a door using a lie.,inconceivable,0.032258064516129,0.064516129032258,0.2580645161290322,0.6451612903225806,-749.3776785408522,-949.7396598245788,-6670.40808146527,-949.7396598245788,-2634.8881738506034
Someone unlocked a door using a key.,probable,1.0,0.0,0.0,0.0,-1004.5309577716084,-1243.0380194652594,-7165.039636721585,-1243.0380194652594,-3312.620243663916
Someone washed their hair using a rainbow.,impossible,0.0,0.0,0.4358974358974359,0.5641025641025641,-870.7917270187061,-1048.2840381278406,-8467.251010641918,-1048.2840381278406,-3572.6102932963345
Someone washed their hair using detergent.,improbable,0.2222222222222222,0.75,0.0,0.0277777777777777,-961.2159331164357,-1181.3471293277069,-9779.787002219131,-1181.3471293277069,-4062.982949837019
Someone washed their hair using applause.,inconceivable,0.0,0.0333333333333333,0.2,0.7666666666666667,-720.9947421399913,-876.6140672569115,-6122.272451564003,-876.6140672569115,-2616.8993017874145
Someone washed their hair using shampoo.,probable,1.0,0.0,0.0,0.0,-939.6482234393209,-1164.1067915401609,-9343.867970106312,-1164.1067915401609,-4015.8064419366783
Someone wore shoes made of stars.,impossible,0.0,0.0,0.65,0.35,-752.249797765275,-930.7606792292628,-7765.334141010878,-930.7606792292628,-2992.0581503407207
Someone wore shoes made of wood.,improbable,0.2195121951219512,0.7804878048780488,0.0,0.0,-792.1173812579738,-1011.8034551962398,-7913.3178114433995,-1011.8034551962398,-3176.0740764579386
Someone wore shoes made of traffic.,inconceivable,0.0,0.0,0.1081081081081081,0.8918918918918919,-609.0776475132922,-660.5693886192555,-5683.623731009346,-660.5693886192555,-1927.875719262211
Someone wore shoes made of leather.,probable,1.0,0.0,0.0,0.0,-856.6846401753199,-1073.7828767098545,-7657.413263331,-1073.7828767098545,-3222.096947399028
Someone wrapped a present using ketchup.,impossible,0.0,0.131578947368421,0.4736842105263157,0.3947368421052631,-862.4663168264592,-1019.9730517016475,-8129.56392357783,-1019.9730517016475,-3665.4693816778135
Someone wrapped a present using a dress.,improbable,0.03125,0.84375,0.09375,0.03125,-943.1505480866813,-1118.3239073503935,-9023.461964775604,-1118.3239073503935,-3821.999320381522
Someone wrapped a present using gossip.,inconceivable,0.0,0.0,0.0555555555555555,0.9444444444444444,-699.740001539471,-879.8090117113475,-5904.854032552297,-879.8090117113475,-2590.6413024619624
Someone wrapped a present using paper.,probable,0.9534883720930232,0.0232558139534883,0.0,0.0232558139534883,-707.2516498172029,-863.7291466177417,-7359.721938554358,-863.7291466177417,-3212.3593024787015
Someone wrote a letter using a snowflake.,impossible,0.0,0.0555555555555555,0.75,0.1944444444444444,-939.2552737727835,-1168.5214835229322,-14507.982791643144,-1168.5214835229322,-4422.406401076785
Someone wrote a letter using a stylus.,improbable,0.7297297297297297,0.1891891891891892,0.081081081081081,0.0,-897.3376667752377,-1170.41062605876,-11160.311148436198,-1170.41062605876,-3809.9616788118774
Someone wrote a letter using a marathon.,inconceivable,0.0,0.0465116279069767,0.0465116279069767,0.9069767441860463,-688.8794576622964,-789.9091197045652,-4126.74758250894,-789.9091197045652,-1781.9969367516505
Someone wrote a letter using a pen.,probable,1.0,0.0,0.0,0.0,-934.2584442272987,-1252.2189247044041,-14132.443595213314,-1252.2189247044041,-4210.000991798615
Someone wrote an equation on an atom.,impossible,0.0,0.073170731707317,0.6585365853658537,0.2682926829268293,-969.4490107602218,-1195.2526335616944,-9909.645406739328,-1195.2526335616944,-4012.093632607718
Someone wrote an equation on a billboard.,improbable,0.475,0.5,0.0,0.025,-1120.7762233841986,-1449.579285445366,-15259.45558041023,-1449.579285445366,-5309.032553305753
Someone wrote an equation on a scream.,inconceivable,0.0,0.0,0.0303030303030303,0.9696969696969696,-867.1390970144569,-1067.5927388974228,-8144.123648271165,-1067.5927388974228,-3175.9134827479625
Someone wrote an equation on a chalkboard.,probable,1.0,0.0,0.0,0.0,-1146.539292283716,-1453.1800727517484,-12744.27080503094,-1453.1800727517484,-5130.2989333979785
Someone carried groceries inside a tornado.,impossible,0.0,0.3333333333333333,0.3611111111111111,0.3055555555555556,-777.4757643487587,-947.0048918945215,-6959.679472825406,-947.0048918945215,-3044.893051272275
Someone carried groceries inside a backpack.,improbable,0.7878787878787878,0.2121212121212121,0.0,0.0,-953.3882298378619,-1157.195222283874,-9034.764373298629,-1157.195222283874,-4048.2040482811917
Someone carried groceries inside a law.,inconceivable,0.0,0.0,0.03125,0.96875,-490.4887456160636,-581.8226909548578,-3906.171422300295,-581.8226909548578,-1752.7039053671597
Someone carried groceries inside a tote bag.,probable,0.9583333333333334,0.0416666666666666,0.0,0.0,-965.777983784267,-1193.699429120944,-10651.764540892815,-1193.699429120944,-4430.753578279475
Someone carved a statue using a sock.,impossible,0.0,0.1395348837209302,0.7906976744186046,0.0697674418604651,-805.9794022558607,-992.5997585046487,-9934.015518652453,-992.5997585046487,-3374.455525131436
Someone carved a statue using a nail.,improbable,0.075,0.875,0.05,0.0,-838.5709944832352,-1038.5860184175342,-9411.893218212586,-1038.5860184175342,-3538.7696661994064
Someone carved a statue using laughter.,inconceivable,0.0,0.0,0.1875,0.8125,-657.3030819961416,-804.6529865756211,-7905.296987579013,-804.6529865756211,-2643.383470858129
Someone carved a statue using a chisel.,probable,0.9705882352941176,0.0294117647058823,0.0,0.0,-778.7318623671517,-975.7045679650859,-9022.016045893317,-975.7045679650859,-3322.3708933312755
Someone caught a fish in a raindrop.,impossible,0.0,0.054054054054054,0.6756756756756757,0.2702702702702703,-951.6578074119552,-1130.762538124724,-9416.43001954415,-1130.762538124724,-3804.0315962271197
Someone caught a fish in a puddle.,improbable,0.3061224489795918,0.5714285714285714,0.1224489795918367,0.0,-1003.1207008560649,-1215.1574717542853,-8752.127356448409,-1215.1574717542853,-4035.1682859411303
Someone caught a fish in an exclamation.,inconceivable,0.0,0.0,0.088235294117647,0.9117647058823528,-949.5168358452306,-1120.1422798415945,-7596.999138967512,-1120.1422798415945,-3481.0061459277513
Someone caught a fish in a lake.,probable,1.0,0.0,0.0,0.0,-979.6835841466018,-1195.245168601131,-8509.250497917441,-1195.245168601131,-3733.7477316455743
Someone chilled a drink using fire.,impossible,0.0,0.0294117647058823,0.9411764705882352,0.0294117647058823,-691.162358175497,-837.8945102225421,-6817.9829441157335,-837.8945102225421,-2813.959120265715
Someone chilled a drink using snow.,improbable,0.3636363636363636,0.6136363636363636,0.0,0.0227272727272727,-733.0618580876258,-885.9425955215966,-7435.305264673545,-885.9425955215966,-3049.828288201108
Someone chilled a drink using yesterday.,inconceivable,0.0,0.0,0.0,1.0,-749.0096656092617,-946.8255652154498,-7251.634593996136,-946.8255652154498,-2973.8840239948468
Someone chilled a drink using ice.,probable,1.0,0.0,0.0,0.0,-834.0421404245524,-1010.8725828510895,-7178.4877580492575,-1010.8725828510895,-3315.7480860148544
